,text,tokenized_text,POS_text
99,No bullshit now.... In all 5 league yes 5... Tell me a better player than @_DeclanRice  Messi past it... Ronaldo years ago...,"['No', 'bullshit', 'now', '', 'In', 'all', '5', 'league', 'yes', '5', '', 'Tell', 'me', 'a', 'better', 'player', 'than', 'DeclanRice', 'Messi', 'past', 'it', '', 'Ronaldo', 'years', 'ago', '']","[('No', 'DT'), ('bullshit', 'NN'), ('now', 'RB'), ('', 'VBZ'), ('In', 'IN'), ('all', 'DT'), ('5', 'CD'), ('league', 'JJ'), ('yes', 'RB'), ('5', 'CD'), ('', 'NN'), ('Tell', 'NNP'), ('me', 'PRP'), ('a', 'DT'), ('better', 'JJR'), ('player', 'NN'), ('than', 'IN'), ('DeclanRice', 'NNP'), ('Messi', 'NNP'), ('past', 'IN'), ('it', 'PRP'), ('', 'VBZ'), ('Ronaldo', 'NNP'), ('years', 'NNS'), ('ago', 'RB'), ('', 'VBD')]"
100,@Elroy_R_Buck Don't turn this into a Ronaldo and messi argument lol. This is about how shit and sorry your club is.  juve is a small finished club that would be equivalent to newcastle in the prem. CR7 wasted 3 years to play for trash club. Loved it better when he was destroying you in UCL😂,"['ElroyRBuck', 'Dont', 'turn', 'this', 'into', 'a', 'Ronaldo', 'and', 'messi', 'argument', 'lol', '', 'This', 'is', 'about', 'how', 'shit', 'and', 'sorry', 'your', 'club', 'is', '', 'juve', 'is', 'a', 'small', 'finished', 'club', 'that', 'would', 'be', 'equivalent', 'to', 'newcastle', 'in', 'the', 'prem', '', 'CR7', 'wasted', '3', 'years', 'to', 'play', 'for', 'trash', 'club', '', 'Loved', 'it', 'better', 'when', 'he', 'was', 'destroying', 'you', 'in', 'UCL', '']","[('ElroyRBuck', 'NNP'), ('Dont', 'NNP'), ('turn', 'VB'), ('this', 'DT'), ('into', 'IN'), ('a', 'DT'), ('Ronaldo', 'NNP'), ('and', 'CC'), ('messi', 'VB'), ('argument', 'NN'), ('lol', 'NN'), ('', 'NN'), ('This', 'DT'), ('is', 'VBZ'), ('about', 'IN'), ('how', 'WRB'), ('shit', 'JJ'), ('and', 'CC'), ('sorry', 'VB'), ('your', 'PRP$'), ('club', 'NN'), ('is', 'VBZ'), ('', 'JJ'), ('juve', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('small', 'JJ'), ('finished', 'VBN'), ('club', 'NN'), ('that', 'WDT'), ('would', 'MD'), ('be', 'VB'), ('equivalent', 'JJ'), ('to', 'TO'), ('newcastle', 'VB'), ('in', 'IN'), ('the', 'DT'), ('prem', 'NN'), ('', 'NNP'), ('CR7', 'NNP'), ('wasted', 'VBD'), ('3', 'CD'), ('years', 'NNS'), ('to', 'TO'), ('play', 'VB'), ('for', 'IN'), ('trash', 'NN'), ('club', 'NN'), ('', 'VBZ'), ('Loved', 'VBD'), ('it', 'PRP'), ('better', 'RBR'), ('when', 'WRB'), ('he', 'PRP'), ('was', 'VBD'), ('destroying', 'VBG'), ('you', 'PRP'), ('in', 'IN'), ('UCL', 'NNP'), ('', 'NN')]"
101,"@cr7 greatest player of all time 77 @mide6ix @ultimatetots @sixgodfcb @goal When you have a player like messi you have to manage your finances on how you spend, because If you get a player as good as messi eventually him and the people around him are gonna demand more money, barca was fine, they were able to pay messi...","['cr7', 'greatest', 'player', 'of', 'all', 'time', '77', 'mide6ix', 'ultimatetots', 'sixgodfcb', 'goal', 'When', 'you', 'have', 'a', 'player', 'like', 'messi', 'you', 'have', 'to', 'manage', 'your', 'finances', 'on', 'how', 'you', 'spend', '', 'because', 'If', 'you', 'get', 'a', 'player', 'as', 'good', 'as', 'messi', 'eventually', 'him', 'and', 'the', 'people', 'around', 'him', 'are', 'gonna', 'demand', 'more', 'money', '', 'barca', 'was', 'fine', '', 'they', 'were', 'able', 'to', 'pay', 'messi', '']","[('cr7', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('77', 'CD'), ('mide6ix', 'JJ'), ('ultimatetots', 'NNS'), ('sixgodfcb', 'VBP'), ('goal', 'NN'), ('When', 'WRB'), ('you', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('player', 'NN'), ('like', 'IN'), ('messi', 'NN'), ('you', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('manage', 'VB'), ('your', 'PRP$'), ('finances', 'NNS'), ('on', 'IN'), ('how', 'WRB'), ('you', 'PRP'), ('spend', 'VBP'), ('', 'RB'), ('because', 'IN'), ('If', 'IN'), ('you', 'PRP'), ('get', 'VBP'), ('a', 'DT'), ('player', 'NN'), ('as', 'RB'), ('good', 'JJ'), ('as', 'IN'), ('messi', 'NNS'), ('eventually', 'RB'), ('him', 'PRP'), ('and', 'CC'), ('the', 'DT'), ('people', 'NNS'), ('around', 'IN'), ('him', 'PRP'), ('are', 'VBP'), ('gonna', 'JJ'), ('demand', 'NN'), ('more', 'JJR'), ('money', 'NN'), ('', 'NN'), ('barca', 'NN'), ('was', 'VBD'), ('fine', 'JJ'), ('', 'IN'), ('they', 'PRP'), ('were', 'VBD'), ('able', 'JJ'), ('to', 'TO'), ('pay', 'VB'), ('messi', 'NNS'), ('', 'VB')]"
102,@halamadrdynada @Hamza__KB9 @MadridXtra @diarioas He played a supportive role because he’s a beta male. Look at Suarez and Messi both shining together. Henry has a better g/a than him and he only played as a striker for 8 years. The only thing Benzema has on Henry is longevity.,"['halamadrdynada', 'HamzaKB9', 'MadridXtra', 'diarioas', 'He', 'played', 'a', 'supportive', 'role', 'because', 'he', '', 's', 'a', 'beta', 'male', '', 'Look', 'at', 'Suarez', 'and', 'Messi', 'both', 'shining', 'together', '', 'Henry', 'has', 'a', 'better', 'g', '', 'a', 'than', 'him', 'and', 'he', 'only', 'played', 'as', 'a', 'striker', 'for', '8', 'years', '', 'The', 'only', 'thing', 'Benzema', 'has', 'on', 'Henry', 'is', 'longevity', '']","[('halamadrdynada', 'NN'), ('HamzaKB9', 'NNP'), ('MadridXtra', 'NNP'), ('diarioas', 'NN'), ('He', 'PRP'), ('played', 'VBD'), ('a', 'DT'), ('supportive', 'JJ'), ('role', 'NN'), ('because', 'IN'), ('he', 'PRP'), ('', 'VBZ'), ('s', 'PDT'), ('a', 'DT'), ('beta', 'NN'), ('male', 'NN'), ('', 'JJ'), ('Look', 'NNP'), ('at', 'IN'), ('Suarez', 'NNP'), ('and', 'CC'), ('Messi', 'NNP'), ('both', 'DT'), ('shining', 'VBG'), ('together', 'RB'), ('', 'NNP'), ('Henry', 'NNP'), ('has', 'VBZ'), ('a', 'DT'), ('better', 'JJR'), ('g', 'NN'), ('', 'VBZ'), ('a', 'DT'), ('than', 'IN'), ('him', 'PRP'), ('and', 'CC'), ('he', 'PRP'), ('only', 'RB'), ('played', 'VBD'), ('as', 'IN'), ('a', 'DT'), ('striker', 'NN'), ('for', 'IN'), ('8', 'CD'), ('years', 'NNS'), ('', 'VBD'), ('The', 'DT'), ('only', 'JJ'), ('thing', 'NN'), ('Benzema', 'NNP'), ('has', 'VBZ'), ('on', 'IN'), ('Henry', 'NNP'), ('is', 'VBZ'), ('longevity', 'JJ'), ('', 'NN')]"
103,@KattarReborn I think lewa already sealed the award after watching Messi's interview and the betting update 🥵🥵,"['KattarReborn', 'I', 'think', 'lewa', 'already', 'sealed', 'the', 'award', 'after', 'watching', 'Messis', 'interview', 'and', 'the', 'betting', 'update', '', '']","[('KattarReborn', 'NNP'), ('I', 'PRP'), ('think', 'VBP'), ('lewa', 'JJ'), ('already', 'RB'), ('sealed', 'VBD'), ('the', 'DT'), ('award', 'NN'), ('after', 'IN'), ('watching', 'VBG'), ('Messis', 'NNP'), ('interview', 'NN'), ('and', 'CC'), ('the', 'DT'), ('betting', 'NN'), ('update', 'JJ'), ('', 'NNP'), ('', 'NN')]"
104,gavi has the leo messi approval https://t.co/Kbc5yIBldP,"['gavi', 'has', 'the', 'leo', 'messi', 'approval', '']","[('gavi', 'NN'), ('has', 'VBZ'), ('the', 'DT'), ('leo', 'NN'), ('messi', 'NN'), ('approval', 'NN'), ('', 'NN')]"
105,"‘i came to Paris to win the champions league’ 
      
                                - Leo Messi","['', 'i', 'came', 'to', 'Paris', 'to', 'win', 'the', 'champions', 'league', '', '', 'Leo', 'Messi']","[('', 'NN'), ('i', 'NN'), ('came', 'VBD'), ('to', 'TO'), ('Paris', 'NNP'), ('to', 'TO'), ('win', 'VB'), ('the', 'DT'), ('champions', 'NNS'), ('league', 'VBP'), ('', 'JJ'), ('', 'NNP'), ('Leo', 'NNP'), ('Messi', 'NNP')]"
106,Messi will announce retirement in two games into premier league. https://t.co/Cv0BHQQ9Jj,"['Messi', 'will', 'announce', 'retirement', 'in', 'two', 'games', 'into', 'premier', 'league', '', '']","[('Messi', 'NNP'), ('will', 'MD'), ('announce', 'VB'), ('retirement', 'NN'), ('in', 'IN'), ('two', 'CD'), ('games', 'NNS'), ('into', 'IN'), ('premier', 'JJ'), ('league', 'NN'), ('', 'NN'), ('', 'NN')]"
107,This could be a very 'Messi' situation https://t.co/LPH6kdxUff,"['This', 'could', 'be', 'a', 'very', '', 'Messi', '', 'situation', '']","[('This', 'DT'), ('could', 'MD'), ('be', 'VB'), ('a', 'DT'), ('very', 'RB'), ('', 'JJ'), ('Messi', 'NNP'), ('', 'NNP'), ('situation', 'NN'), ('', 'NN')]"
108,"@soulsonicc He cares, he cares as much as a Ronaldo did back in the days. But the difference is one of them tells you what he thinks and feels the other one doesn't. And I don't meant that in the bad way, I would probably do the same thing as Messi","['soulsonicc', 'He', 'cares', '', 'he', 'cares', 'as', 'much', 'as', 'a', 'Ronaldo', 'did', 'back', 'in', 'the', 'days', '', 'But', 'the', 'difference', 'is', 'one', 'of', 'them', 'tells', 'you', 'what', 'he', 'thinks', 'and', 'feels', 'the', 'other', 'one', 'doesnt', '', 'And', 'I', 'dont', 'meant', 'that', 'in', 'the', 'bad', 'way', '', 'I', 'would', 'probably', 'do', 'the', 'same', 'thing', 'as', 'Messi']","[('soulsonicc', 'NN'), ('He', 'PRP'), ('cares', 'VBZ'), ('', 'CC'), ('he', 'PRP'), ('cares', 'VBZ'), ('as', 'RB'), ('much', 'JJ'), ('as', 'IN'), ('a', 'DT'), ('Ronaldo', 'NNP'), ('did', 'VBD'), ('back', 'RB'), ('in', 'IN'), ('the', 'DT'), ('days', 'NNS'), ('', 'VBP'), ('But', 'CC'), ('the', 'DT'), ('difference', 'NN'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('them', 'PRP'), ('tells', 'VBZ'), ('you', 'PRP'), ('what', 'WP'), ('he', 'PRP'), ('thinks', 'VBZ'), ('and', 'CC'), ('feels', 'VBZ'), ('the', 'DT'), ('other', 'JJ'), ('one', 'CD'), ('doesnt', 'NN'), ('', 'NN'), ('And', 'CC'), ('I', 'PRP'), ('dont', 'VBP'), ('meant', 'JJ'), ('that', 'IN'), ('in', 'IN'), ('the', 'DT'), ('bad', 'JJ'), ('way', 'NN'), ('', 'IN'), ('I', 'PRP'), ('would', 'MD'), ('probably', 'RB'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('thing', 'NN'), ('as', 'IN'), ('Messi', 'NNP')]"
109,Messi ‘hurt’ that Laporta trusted he’d play free of charge at Barcelona. https://t.co/OiyX8ma1ld,"['Messi', '', 'hurt', '', 'that', 'Laporta', 'trusted', 'he', '', 'd', 'play', 'free', 'of', 'charge', 'at', 'Barcelona', '', '']","[('Messi', 'NNP'), ('', 'NNP'), ('hurt', 'VBD'), ('', 'RP'), ('that', 'IN'), ('Laporta', 'NNP'), ('trusted', 'VBD'), ('he', 'PRP'), ('', 'MD'), ('d', 'VB'), ('play', 'VB'), ('free', 'JJ'), ('of', 'IN'), ('charge', 'NN'), ('at', 'IN'), ('Barcelona', 'NNP'), ('', 'NNP'), ('', 'NN')]"
110,@crabmeatcyka @VadealFN Messi is the  greatest player of all time ,"['crabmeatcyka', 'VadealFN', 'Messi', 'is', 'the', 'greatest', 'player', 'of', 'all', 'time']","[('crabmeatcyka', 'NN'), ('VadealFN', 'NNP'), ('Messi', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN')]"
111,Aye! Not who can't even criticize Messi when he makes mistakes or plays shit is talking about that lol https://t.co/Df22C0T8Dz,"['Aye', '', 'Not', 'who', 'cant', 'even', 'criticize', 'Messi', 'when', 'he', 'makes', 'mistakes', 'or', 'plays', 'shit', 'is', 'talking', 'about', 'that', 'lol', '']","[('Aye', 'NNP'), ('', 'NNP'), ('Not', 'RB'), ('who', 'WP'), ('cant', 'VBP'), ('even', 'RB'), ('criticize', 'VB'), ('Messi', 'NNP'), ('when', 'WRB'), ('he', 'PRP'), ('makes', 'VBZ'), ('mistakes', 'NNS'), ('or', 'CC'), ('plays', 'NNS'), ('shit', 'VBN'), ('is', 'VBZ'), ('talking', 'VBG'), ('about', 'IN'), ('that', 'DT'), ('lol', 'NN'), ('', 'NN')]"
112,@RahulNjr Messisexuals are as annoying as arturo. PSG should have not signed messi..,"['RahulNjr', 'Messisexuals', 'are', 'as', 'annoying', 'as', 'arturo', '', 'PSG', 'should', 'have', 'not', 'signed', 'messi', '']","[('RahulNjr', 'JJ'), ('Messisexuals', 'NNS'), ('are', 'VBP'), ('as', 'RB'), ('annoying', 'VBG'), ('as', 'IN'), ('arturo', 'JJ'), ('', 'NNP'), ('PSG', 'NNP'), ('should', 'MD'), ('have', 'VB'), ('not', 'RB'), ('signed', 'VBN'), ('messi', 'NN'), ('', 'NN')]"
113,@nmfrthemoon I don’t understand Neymar stans who hate Messi when they so similar,"['nmfrthemoon', 'I', 'don', '', 't', 'understand', 'Neymar', 'stans', 'who', 'hate', 'Messi', 'when', 'they', 'so', 'similar']","[('nmfrthemoon', 'NN'), ('I', 'PRP'), ('don', 'VBP'), ('', 'JJ'), ('t', 'NN'), ('understand', 'NN'), ('Neymar', 'NNP'), ('stans', 'NNS'), ('who', 'WP'), ('hate', 'VBP'), ('Messi', 'NNP'), ('when', 'WRB'), ('they', 'PRP'), ('so', 'RB'), ('similar', 'JJ')]"
114,@Chaviesquement Idk why pique has so much say in everything he’s literally shit. These guys gotta go asap. I don’t believe it about Messi but if there’s anyone who could speak on the team it’s him.,"['Chaviesquement', 'Idk', 'why', 'pique', 'has', 'so', 'much', 'say', 'in', 'everything', 'he', '', 's', 'literally', 'shit', '', 'These', 'guys', 'gotta', 'go', 'asap', '', 'I', 'don', '', 't', 'believe', 'it', 'about', 'Messi', 'but', 'if', 'there', '', 's', 'anyone', 'who', 'could', 'speak', 'on', 'the', 'team', 'it', '', 's', 'him', '']","[('Chaviesquement', 'NNP'), ('Idk', 'NNP'), ('why', 'WRB'), ('pique', 'NN'), ('has', 'VBZ'), ('so', 'RB'), ('much', 'JJ'), ('say', 'VBP'), ('in', 'IN'), ('everything', 'NN'), ('he', 'PRP'), ('', 'VBZ'), ('s', 'JJ'), ('literally', 'RB'), ('shit', 'VBP'), ('', 'JJ'), ('These', 'DT'), ('guys', 'NNS'), ('gotta', 'VBP'), ('go', 'VB'), ('asap', 'JJ'), ('', 'NN'), ('I', 'PRP'), ('don', 'VBP'), ('', 'JJ'), ('t', 'NN'), ('believe', 'VBP'), ('it', 'PRP'), ('about', 'IN'), ('Messi', 'NNP'), ('but', 'CC'), ('if', 'IN'), ('there', 'EX'), ('', 'NNP'), ('s', 'VBD'), ('anyone', 'NN'), ('who', 'WP'), ('could', 'MD'), ('speak', 'VB'), ('on', 'IN'), ('the', 'DT'), ('team', 'NN'), ('it', 'PRP'), ('', 'VBZ'), ('s', 'VBD'), ('him', 'PRP'), ('', 'VB')]"
115,"Twitter Messi 

#اجمل_رساله_حب  #غرد_بذكر_الله

https://t.co/YHPQiPSZGV","['Twitter', 'Messi', 'اجملرسالهحب', 'غردبذكرالله', '']","[('Twitter', 'NNP'), ('Messi', 'NNP'), ('اجملرسالهحب', 'NNP'), ('غردبذكرالله', 'NNP'), ('', 'NN')]"
116,"A teacher can't silence a class of 30 students while Messi silenced a stadium of 81,000 People.
 greatest player of all time  https://t.co/Y2nGr8e676","['A', 'teacher', 'cant', 'silence', 'a', 'class', 'of', '30', 'students', 'while', 'Messi', 'silenced', 'a', 'stadium', 'of', '81000', 'People', '', 'greatest', 'player', 'of', 'all', 'time', '']","[('A', 'DT'), ('teacher', 'NN'), ('cant', 'NN'), ('silence', 'NN'), ('a', 'DT'), ('class', 'NN'), ('of', 'IN'), ('30', 'CD'), ('students', 'NNS'), ('while', 'IN'), ('Messi', 'NNP'), ('silenced', 'VBD'), ('a', 'DT'), ('stadium', 'NN'), ('of', 'IN'), ('81000', 'CD'), ('People', 'NNS'), ('', 'VBP'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('', 'SYM')]"
117,@KiranUTD messi has a better game ratio in ucl finals then he does against eiber,"['KiranUTD', 'messi', 'has', 'a', 'better', 'game', 'ratio', 'in', 'ucl', 'finals', 'then', 'he', 'does', 'against', 'eiber']","[('KiranUTD', 'NNP'), ('messi', 'NN'), ('has', 'VBZ'), ('a', 'DT'), ('better', 'JJR'), ('game', 'NN'), ('ratio', 'NN'), ('in', 'IN'), ('ucl', 'JJ'), ('finals', 'NNS'), ('then', 'RB'), ('he', 'PRP'), ('does', 'VBZ'), ('against', 'IN'), ('eiber', 'VB')]"
118,Messi speak about Laporta and truth about playing it for free. #Barca #Messi #Truth #BallonDor #PSG #Barcelona #laporta #soccer #football #Trending #Argentina #interview #ChampionsLeague #CopaArgentina #legend #free #goals # greatest player of all time  https://t.co/xmvZNhsYHi,"['Messi', 'speak', 'about', 'Laporta', 'and', 'truth', 'about', 'playing', 'it', 'for', 'free', '', 'Barca', 'Messi', 'Truth', 'BallonDor', 'PSG', 'Barcelona', 'laporta', 'soccer', 'football', 'Trending', 'Argentina', 'interview', 'ChampionsLeague', 'CopaArgentina', 'legend', 'free', 'goals', '', 'greatest', 'player', 'of', 'all', 'time', '']","[('Messi', 'NNP'), ('speak', 'NN'), ('about', 'IN'), ('Laporta', 'NNP'), ('and', 'CC'), ('truth', 'NN'), ('about', 'IN'), ('playing', 'VBG'), ('it', 'PRP'), ('for', 'IN'), ('free', 'JJ'), ('', 'NNP'), ('Barca', 'NNP'), ('Messi', 'NNP'), ('Truth', 'NNP'), ('BallonDor', 'NNP'), ('PSG', 'NNP'), ('Barcelona', 'NNP'), ('laporta', 'NN'), ('soccer', 'NN'), ('football', 'NN'), ('Trending', 'NNP'), ('Argentina', 'NNP'), ('interview', 'NN'), ('ChampionsLeague', 'NNP'), ('CopaArgentina', 'NNP'), ('legend', 'VBP'), ('free', 'JJ'), ('goals', 'NNS'), ('', 'VBP'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('', 'SYM')]"
119,"Lionel Messi on the Ballon d'Or: 

""The truth is, I don't think about it. The biggest prize was what I achieved with the National Team. We fought so hard for that, it was the ultimate goal. A 7th Ballon d'Or would be crazy but if not, no problem."" https://t.co/ZoaWtrcZKD","['Lionel', 'Messi', 'on', 'the', 'Ballon', 'dOr', '', '', 'The', 'truth', 'is', '', 'I', 'dont', 'think', 'about', 'it', '', 'The', 'biggest', 'prize', 'was', 'what', 'I', 'achieved', 'with', 'the', 'National', 'Team', '', 'We', 'fought', 'so', 'hard', 'for', 'that', '', 'it', 'was', 'the', 'ultimate', 'goal', '', 'A', '7th', 'Ballon', 'dOr', 'would', 'be', 'crazy', 'but', 'if', 'not', '', 'no', 'problem', '', '', '']","[('Lionel', 'NNP'), ('Messi', 'NNP'), ('on', 'IN'), ('the', 'DT'), ('Ballon', 'NNP'), ('dOr', 'NN'), ('', 'NNP'), ('', 'VBZ'), ('The', 'DT'), ('truth', 'NN'), ('is', 'VBZ'), ('', 'JJ'), ('I', 'PRP'), ('dont', 'VBP'), ('think', 'VBP'), ('about', 'IN'), ('it', 'PRP'), ('', 'VBZ'), ('The', 'DT'), ('biggest', 'JJS'), ('prize', 'NN'), ('was', 'VBD'), ('what', 'WP'), ('I', 'PRP'), ('achieved', 'VBD'), ('with', 'IN'), ('the', 'DT'), ('National', 'NNP'), ('Team', 'NNP'), ('', 'IN'), ('We', 'PRP'), ('fought', 'VBD'), ('so', 'RB'), ('hard', 'JJ'), ('for', 'IN'), ('that', 'DT'), ('', 'VBD'), ('it', 'PRP'), ('was', 'VBD'), ('the', 'DT'), ('ultimate', 'JJ'), ('goal', 'NN'), ('', 'VBD'), ('A', 'DT'), ('7th', 'JJ'), ('Ballon', 'NNP'), ('dOr', 'NN'), ('would', 'MD'), ('be', 'VB'), ('crazy', 'JJ'), ('but', 'CC'), ('if', 'IN'), ('not', 'RB'), ('', 'VBZ'), ('no', 'DT'), ('problem', 'NN'), ('', 'VBZ'), ('', 'CD'), ('', 'NN')]"
120,@TheEuropeanLad @sport But @TioDrewPriv form the states told me Messi would be crying,"['TheEuropeanLad', 'sport', 'But', 'TioDrewPriv', 'form', 'the', 'states', 'told', 'me', 'Messi', 'would', 'be', 'crying']","[('TheEuropeanLad', 'NNP'), ('sport', 'NN'), ('But', 'CC'), ('TioDrewPriv', 'NNP'), ('form', 'VBP'), ('the', 'DT'), ('states', 'NNS'), ('told', 'VBD'), ('me', 'PRP'), ('Messi', 'NNP'), ('would', 'MD'), ('be', 'VB'), ('crying', 'VBG')]"
121,'We will return to live in Barcelona. I would love to be sporting director' - Messi (via @football_ie) https://t.co/TSKR8ucpgh,"['', 'We', 'will', 'return', 'to', 'live', 'in', 'Barcelona', '', 'I', 'would', 'love', 'to', 'be', 'sporting', 'director', '', '', 'Messi', '', 'via', 'footballie', '', '']","[('', 'NN'), ('We', 'PRP'), ('will', 'MD'), ('return', 'VB'), ('to', 'TO'), ('live', 'VB'), ('in', 'IN'), ('Barcelona', 'NNP'), ('', 'NNP'), ('I', 'PRP'), ('would', 'MD'), ('love', 'VB'), ('to', 'TO'), ('be', 'VB'), ('sporting', 'VBG'), ('director', 'NN'), ('', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('', 'NNP'), ('via', 'IN'), ('footballie', 'NN'), ('', 'NNP'), ('', 'NN')]"
122,"@Chaviesquement saw it , messi actually hated riqui 😭😭","['Chaviesquement', 'saw', 'it', '', 'messi', 'actually', 'hated', 'riqui', '', '']","[('Chaviesquement', 'NN'), ('saw', 'VBD'), ('it', 'PRP'), ('', 'NNP'), ('messi', 'VBZ'), ('actually', 'RB'), ('hated', 'VBN'), ('riqui', 'JJ'), ('', 'NNP'), ('', 'NN')]"
123,@SvallySL @FabrizioRomano 50% of what amount ? Messi was already over paid,"['SvallySL', 'FabrizioRomano', '50', '', 'of', 'what', 'amount', '', 'Messi', 'was', 'already', 'over', 'paid']","[('SvallySL', 'NNP'), ('FabrizioRomano', 'NNP'), ('50', 'CD'), ('', 'NN'), ('of', 'IN'), ('what', 'WP'), ('amount', 'NN'), ('', 'VBD'), ('Messi', 'NNP'), ('was', 'VBD'), ('already', 'RB'), ('over', 'IN'), ('paid', 'VBN')]"
124,@anis_lahouani @Cule_Cul2_B @Joshua_Ubeku Yeah he loves Messi' fanbase not Messi but you're too dumb to understand such things. Just stick at your Benzema Ballon d'or prop. How can I have a proper debate with a guy claiming that Messi had a better team around him than Benzema 😭😭,"['anislahouani', 'CuleCul2B', 'JoshuaUbeku', 'Yeah', 'he', 'loves', 'Messi', '', 'fanbase', 'not', 'Messi', 'but', 'youre', 'too', 'dumb', 'to', 'understand', 'such', 'things', '', 'Just', 'stick', 'at', 'your', 'Benzema', 'Ballon', 'dor', 'prop', '', 'How', 'can', 'I', 'have', 'a', 'proper', 'debate', 'with', 'a', 'guy', 'claiming', 'that', 'Messi', 'had', 'a', 'better', 'team', 'around', 'him', 'than', 'Benzema', '', '']","[('anislahouani', 'NN'), ('CuleCul2B', 'NNP'), ('JoshuaUbeku', 'NNP'), ('Yeah', 'NNP'), ('he', 'PRP'), ('loves', 'VBZ'), ('Messi', 'NNP'), ('', 'NNP'), ('fanbase', 'NN'), ('not', 'RB'), ('Messi', 'NNP'), ('but', 'CC'), ('youre', 'RB'), ('too', 'RB'), ('dumb', 'JJ'), ('to', 'TO'), ('understand', 'VB'), ('such', 'JJ'), ('things', 'NNS'), ('', 'NN'), ('Just', 'NNP'), ('stick', 'NN'), ('at', 'IN'), ('your', 'PRP$'), ('Benzema', 'NNP'), ('Ballon', 'NNP'), ('dor', 'NN'), ('prop', 'NN'), ('', 'NNP'), ('How', 'NNP'), ('can', 'MD'), ('I', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('proper', 'JJ'), ('debate', 'NN'), ('with', 'IN'), ('a', 'DT'), ('guy', 'NN'), ('claiming', 'VBG'), ('that', 'IN'), ('Messi', 'NNP'), ('had', 'VBD'), ('a', 'DT'), ('better', 'JJR'), ('team', 'NN'), ('around', 'IN'), ('him', 'PRP'), ('than', 'IN'), ('Benzema', 'NNP'), ('', 'NNP'), ('', 'NN')]"
125,'We will return to live in Barcelona. I would love to be sporting director' - Messi (via @football_ie) https://t.co/SYN7jybV7n,"['', 'We', 'will', 'return', 'to', 'live', 'in', 'Barcelona', '', 'I', 'would', 'love', 'to', 'be', 'sporting', 'director', '', '', 'Messi', '', 'via', 'footballie', '', '']","[('', 'NN'), ('We', 'PRP'), ('will', 'MD'), ('return', 'VB'), ('to', 'TO'), ('live', 'VB'), ('in', 'IN'), ('Barcelona', 'NNP'), ('', 'NNP'), ('I', 'PRP'), ('would', 'MD'), ('love', 'VB'), ('to', 'TO'), ('be', 'VB'), ('sporting', 'VBG'), ('director', 'NN'), ('', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('', 'NNP'), ('via', 'IN'), ('footballie', 'NN'), ('', 'NNP'), ('', 'NN')]"
126,'We will return to live in Barcelona. I would love to be sporting director' - Messi (via @football_ie) https://t.co/6mIUQPNScl,"['', 'We', 'will', 'return', 'to', 'live', 'in', 'Barcelona', '', 'I', 'would', 'love', 'to', 'be', 'sporting', 'director', '', '', 'Messi', '', 'via', 'footballie', '', '']","[('', 'NN'), ('We', 'PRP'), ('will', 'MD'), ('return', 'VB'), ('to', 'TO'), ('live', 'VB'), ('in', 'IN'), ('Barcelona', 'NNP'), ('', 'NNP'), ('I', 'PRP'), ('would', 'MD'), ('love', 'VB'), ('to', 'TO'), ('be', 'VB'), ('sporting', 'VBG'), ('director', 'NN'), ('', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('', 'NNP'), ('via', 'IN'), ('footballie', 'NN'), ('', 'NNP'), ('', 'NN')]"
127,Follow them for Messi GIFs https://t.co/0Zo3NXrKHv https://t.co/F8QML33Kxq,"['Follow', 'them', 'for', 'Messi', 'GIFs', '', '']","[('Follow', 'VB'), ('them', 'PRP'), ('for', 'IN'), ('Messi', 'NNP'), ('GIFs', 'NNP'), ('', 'NNP'), ('', 'NN')]"
